outlet_name,draw_date,draw_number,prize_amount,bet_type,prize_group,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Livewire Singapore Pools,27/02/2026,4160,77132.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,13/02/2026,4156,86853.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,26/01/2026,4151,56742.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,04/09/2025,4110,3074781.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,25/08/2025,4107,119475.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,18/08/2025,4105,132518.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,24/04/2025,4072,197702.0,QP system 7,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,20/03/2025,4062,162575.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,07/02/2025,4050,73857.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,07/02/2025,4050,73857.0,QP system 7,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,24/01/2025,4046,72042.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,12/12/2024,4034,1203270.0,system 7,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,21/10/2024,4019,72422.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,04/07/2024,3988,65038.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,13/05/2024,3973,63305.0,QP system 8,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,14/03/2024,3956,101034.0,QP system 7,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,14/03/2024,3956,101034.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,23/02/2024,3950,108350.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,18/09/2023,3905,173815.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,04/08/2023,3892,140121.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,04/08/2023,3892,140121.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,08/05/2023,3867,68346.0,QP system 8,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,03/02/2023,3840,122585.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,20/01/2023,3836,119931.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,26/12/2022,3829,5782800.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,15/12/2022,3826,80736.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,21/07/2022,3784,1417875.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,30/05/2022,3769,87325.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,14/04/2022,3756,5667055.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,17/03/2022,3748,5321344.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,11/02/2022,3738,77154.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,01/11/2021,3709,143734.0,QP system 8,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,12/08/2021,3686,61899.0,QP system 7,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,28/06/2021,3673,128793.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,24/05/2021,3663,141051.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,08/04/2021,3650,59686.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,26/02/2021,3638,79833.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,08/02/2021,3633,101482.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,14/12/2020,3617,92982.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,05/11/2020,3606,75333.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,05/03/2020,3559,81379.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,14/10/2019,3518,85254.0,QP system 7,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,29/08/2019,3505,544800.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,23/05/2019,3477,111495.0,QP system 8,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,28/03/2019,3461,4744763.0,QP system 12 iTOTO,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,25/03/2019,3460,166647.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,02/08/2018,3393,1266249.0,QP ordinary,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,26/07/2018,3391,58900.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,29/03/2018,3357,855036.0,QP ordinary,1,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
Livewire Singapore Pools,05/10/2017,3307,73148.0,QP system 12 iTOTO,2,188994,Livewire,ROCHOR,CENTRAL REGION,mixed,13120,2,1,1.30117342723628,103.851274599853,134929,158572,76015,107698,16779,15,0.468,419117,728385,153369,716422,341989,48,0.3811,1179093,1438491,282153,1046893,656857,104,0.4553,0.0,18,54,72,1195,4160,2988,48.0,728385.0,437.79892086868034,0,1308143.1755556169,0.005073702398996189,93.57936704708571,0.024096385542168676,0.003903708523096942,-2.230738436361612,143424.0,20.319543571073837,11.464876118504046
